Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S000077    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;Ganduxer / Augusta                                ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;14;No és causa del  vianant;Ciclomotor;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427815.43 ;4583480.39;2.135.364;41.397.778
2018S000078    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Comte d'Urgell                                    ;212;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;14;No és causa del  vianant;Motocicleta;Dona;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429049.65 ;4582450.87;2.150.247;41.388.615
2018S000079    ;7;Horta-Guinardó;33;el Baix Guinardó;335406;Padilla                                           ;394U      ;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;15;No és causa del  vianant;Motocicleta;Home;70;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430542.38 ;4585129.01;2.167.792;41.412.867
2018S000080    ;2;Eixample;5;el Fort Pienc;197302;Corts Catalanes / Marina                          ;;Dijous;Dj;Laboral;2018;1;Gener;4;Matí;13;No és causa del  vianant;Ciclomotor;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431648.43 ;4583591.24;2.181.199;41.399.111
2018S000081    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;270901;Pujades / Pamplona                                ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;17;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432610.79 ;4583198.24;2.192.754;41.395.653
2018S000082    ;3;Sants-Montjuïc;13;la Marina de Port;160903;Mecànica / Foneria                                ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;18;No és causa del  vianant;Motocicleta;Home;17;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427924.2  ;4579274.37;2.137.165;41.359.905
2018S000083    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló                                          ;508-510   ;Dijous;Dj;Laboral;2018;1;Gener;4;Matí;13;No és causa del  vianant;Motocicleta;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431532.34 ;4584788.28;2.179.675;41.409.883
2018S000084    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;323101;General Mitre                                     ;228;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;18;Desobeir el senyal del semàfor;Motocicleta;Dona;12;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;428852.45 ;4584342.27;2.147.666;41.405.633
2018S000085    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Vilamarí                                  ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;19;No és causa del  vianant;Motocicleta;Dona;34;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428875.47 ;4581460.32;2.148.281;41.379.678
2018S000085    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Vilamarí                                  ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;19;No és causa del  vianant;Motocicleta;Home;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428875.47 ;4581460.32;2.148.281;41.379.678
2018S000086    ;7;Horta-Guinardó;41;la Vall d'Hebron;700651;Jorge Manrique / Arquitecte Moragas               ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;18;No és causa del  vianant;Motocicleta;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428837.09 ;4587276.5 ;2.147.137;41.432.059
2018S000087    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya / Provença                              ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;19;No és causa del  vianant;Ciclomotor;Home;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429868.7  ;4582996.42;215.998;41.393.601
2018S000088    ;2;Eixample;7;la Dreta de l'Eixample;83700;Aragó / Sant Joan                                 ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;15;No és causa del  vianant;Ciclomotor;Home;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430880.87 ;4583424.29;2.172.037;41.397.542
2018S000089    ;2;Eixample;6;la Sagrada Família;73900;Aragó                                             ;489;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;21;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431595.69 ;4584154.05;2.180.505;41.404.176
2018S000090    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Gràcia / Alfons XII                               ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;16;Desobeir el senyal del semàfor;Autobús;Dona;64;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429099.82 ;4583362.45;2.150.741;4.139.683
2018S000090    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Gràcia / Alfons XII                               ;;Dijous;Dj;Laboral;2018;1;Gener;4;Tarda;16;Desobeir el senyal del semàfor;Autobús;Home;48;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429099.82 ;4583362.45;2.150.741;4.139.683
2018S000092    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII / Menéndez y Pelayo                    ;;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;8;No és causa del  vianant;Camió rígid <= 3,5 tones;Home;35;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;426724.1  ;4582010.62;2.122.488;41.384.441
2018S000093    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;90502;Balmes                                            ;138-140   ;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;9;No és causa del  vianant;Motocicleta;Home;58;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429614.5  ;4583016.7 ;2.156.937;41.393.761
2018S000094    ;1;Ciutat Vella;2;el Barri Gòtic;291107;Josep Carner / Portal de la Pau                   ;;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;11;No és causa del  vianant;Motocicleta;Dona;34;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431303.96 ;4580950.67;2.177.378;41.375.299
2018S000095    ;4;Les Corts;21;Pedralbes;115400;Esplugues / Pearson                               ;;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;9;Altres;Turisme;Dona;24;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;425864.66 ;4583080.18;2.112.079;41.393.996
2018S000096    ;3;Sants-Montjuïc;18;Sants;351300;Alcolea / Valladolid                              ;;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;10;No és causa del  vianant;Motocicleta;Dona;51;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427850.72 ;4581243.39;2.136.053;41.377.633
2018S000098    ;7;Horta-Guinardó;42;la Clota;179901;Estatut de Catalunya                              ;13;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;12;No és causa del  vianant;Turisme;Dona;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429493.04 ;4587106.6 ;2.155.007;41.430.587
2018S000099    ;8;Nou Barris;45;Porta;113404;Rio de Janeiro / Garrofers                        ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;15;No és causa del  vianant;Taxi;Dona;Desconegut;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431632.62 ;4587818.17;2.180.532;41.437.181
2018S000099    ;8;Nou Barris;45;Porta;113404;Rio de Janeiro / Garrofers                        ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;15;No és causa del  vianant;Turisme;Dona;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431632.62 ;4587818.17;2.180.532;41.437.181
2018S000100    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III                                        ;73;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;15;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;427097.51 ;4582070.36;2.126.946;41.385.013
2018S000101    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó                                             ;105-107   ;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;16;No és causa del  vianant;Motocicleta;Dona;38;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429184.96 ;4581778.43;2.151.944;41.382.571
2018S000101    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó                                             ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;16;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429184.96 ;4581778.43;2.151.944;41.382.571
2018S000102    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó                                             ;148-150   ;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;15;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429564.28 ;4582120.18;2.156.441;41.385.682
2018S000102    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó                                             ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;15;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429564.28 ;4582120.18;2.156.441;41.385.682
2018S000103    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes                                   ;849;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;17;No és causa del  vianant;Turisme;Home;67;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432402.22 ;4584365.77;2.190.129;41.406.151
2018S000104    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;267000;Lesseps                                           ;33;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;16;No és causa del  vianant;Bicicleta;Dona;42;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429031.15 ;4584374.2 ;21.498;41.405.936
2018S000105    ;7;Horta-Guinardó;33;el Baix Guinardó;178308;Encarnació                                        ;210-212   ;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;18;No és causa del  vianant;Ciclomotor;Dona;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430514.31 ;4584917.57;2.167.481;4.141.096
2018S000106    ;2;Eixample;7;la Dreta de l'Eixample;225500;Mossèn Jacint Verdaguer                           ;0;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;16;No és causa del  vianant;Motocicleta;Home;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430706.3  ;4583602.45;2.169.928;41.399.132
2018S000107    ;7;Horta-Guinardó;43;Horta;130607;Botticelli / Cardenal Vidal i Barraquer           ;;Divendres;Dv;Laboral;2018;1;Gener;5;Matí;13;No és causa del  vianant;Motocicleta;Home;43;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429270.14 ;4587461.07;2.152.298;4.143.376
2018S000108    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Consell de Cent / Marina                          ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;18;No és causa del  vianant;Bicicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431452.23 ;4583798.16;2.178.829;41.400.958
2018S000108    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Consell de Cent / Marina                          ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;18;No és causa del  vianant;Motocicleta;Home;64;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431452.23 ;4583798.16;2.178.829;41.400.958
2018S000109    ;2;Eixample;6;la Sagrada Família;197302;Mallorca / Sardenya                               ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;17;No és causa del  vianant;Autobús;Dona;86;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431076.4  ;4583988.83;2.174.311;41.402.644
2018S000109    ;2;Eixample;6;la Sagrada Família;197302;Mallorca / Sardenya                               ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;17;No és causa del  vianant;Autobús;Dona;Desconegut;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431076.4  ;4583988.83;2.174.311;41.402.644
2018S000110    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;111704;Escòcia / Meridiana                               ;;Divendres;Dv;Laboral;2018;1;Gener;5;Tarda;21;No és causa del  vianant;Motocicleta;Home;34;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431926.84 ;4586869.18;218.416;41.428.658
2018S000112    ;2;Eixample;10;Sant Antoni;87009;Parlament / Viladomat                             ;;Divendres;Dv;Laboral;2018;1;Gener;5;Nit;23;Desobeir el senyal del semàfor;Motocicleta;Dona;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430025.09 ;4581048.9 ;2.162.075;41.376.074
2018S000112    ;2;Eixample;10;Sant Antoni;87009;Parlament / Viladomat                             ;;Divendres;Dv;Laboral;2018;1;Gener;5;Nit;23;Desobeir el senyal del semàfor;Motocicleta;Home;9;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430025.09 ;4581048.9 ;2.162.075;41.376.074
2018S000113    ;8;Nou Barris;52;la Prosperitat;229409;Arítjols / Tissó                                  ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Nit;0;No és causa del  vianant;Bicicleta;Home;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431843.93 ;4588493.97;2.182.985;41.443.285
2018S000117    ;8;Nou Barris;52;la Prosperitat;23200;Valldaura                                         ;274;Dissabte;Ds;Laboral;2018;1;Gener;6;Matí;13;No és causa del  vianant;Turisme;Home;9;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431675.51 ;4588024.94;2.181.022;41.439.047
2018S000118    ;9;Sant Andreu;60;Sant Andreu;105701;Fabra i Puig                                      ;25-27     ;Dissabte;Ds;Laboral;2018;1;Gener;6;Matí;13;Creuar per fora pas de vianants;Turisme;Dona;81;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;432240;4587015.58;2.187.891;41.430.004
2018S000119    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;54600;Augusta / Calvet                                  ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Matí;13;No és causa del  vianant;Turisme;Home;67;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428194.38 ;4583484.37;2.139.896;41.397.848
2018S000120    ;1;Ciutat Vella;2;el Barri Gòtic;701497;Sota Muralla                                      ;3;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Taxi;Dona;53;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431769.85 ;4581608.2 ;2.182.875;41.381.261
2018S000120    ;1;Ciutat Vella;2;el Barri Gòtic;701497;Sota Muralla                                      ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Home;56;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431769.85 ;4581608.2 ;2.182.875;41.381.261
2018S000121    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;339305;Príncep d'Astúries                                ;56-58     ;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;Transitar a peu per la calçada;Motocicleta;Dona;50;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429061.59 ;4584293.79;2.150.174;41.405.215
2018S000121    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;339305;Príncep d'Astúries                                ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;Transitar a peu per la calçada;Motocicleta;Home;61;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429061.59 ;4584293.79;2.150.174;41.405.215
2018S000122    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Sarrià                                            ;35;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Dona;34;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428575.97 ;4582635.09;2.144.561;41.390.232
2018S000122    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Sarrià                                            ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Dona;36;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428575.97 ;4582635.09;2.144.561;41.390.232
2018S000122    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Sarrià                                            ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Home;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428575.97 ;4582635.09;2.144.561;41.390.232
2018S000122    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Sarrià                                            ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Home;43;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428575.97 ;4582635.09;2.144.561;41.390.232
2018S000123    ;4;Les Corts;19;les Corts;330708;Joan Gamper                                       ;dic-14;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Turisme;Home;13;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427704.89 ;4582286.33;2.134.184;41.387.013
2018S000124    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell                                    ;95;Dissabte;Ds;Laboral;2018;1;Gener;6;Nit;22;No és causa del  vianant;Bicicleta;Dona;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429512.16 ;4581933.21;2.155.839;41.383.994
2018S000125    ;6;Gràcia;28;Vallcarca i els Penitents;23607;Vall d'Hebron / Sant Cugat                        ;;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;19;No és causa del  vianant;Ciclomotor;Dona;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428121.82 ;4585676.23;2.138.768;41.417.582
2018S000126    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;286504;Pujades / Lluís Companys                          ;;Dilluns;Dl;Laboral;2018;1;Gener;15;Tarda;19;No és causa del  vianant;Bicicleta;Home;33;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431791.37 ;4582425.96;218.304;41.388.628
2018S000126    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;286504;Pujades / Lluís Companys                          ;;Dilluns;Dl;Laboral;2018;1;Gener;15;Tarda;19;No és causa del  vianant;Motocicleta;Home;25;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431791.37 ;4582425.96;218.304;41.388.628
2018S000127    ;2;Eixample;5;el Fort Pienc;225500;Marina                                            ;111;Dissabte;Ds;Laboral;2018;1;Gener;6;Tarda;20;No és causa del  vianant;Turisme;Dona;58;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432020.49 ;4583188.19;2.185.695;41.395.513
2018S000128    ;4;Les Corts;20;la Maternitat i Sant Ramon;238035;Diagonal                                          ;687;Diumenge;Dg;Laboral;2018;1;Gener;7;Nit;0;No és causa del  vianant;Turisme;Home;23;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425387.61 ;4581830.33;2.106.528;41.382.695
2018S000128    ;4;Les Corts;20;la Maternitat i Sant Ramon;238035;Diagonal                                          ;;Diumenge;Dg;Laboral;2018;1;Gener;7;Nit;0;No és causa del  vianant;Turisme;Home;24;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425387.61 ;4581830.33;2.106.528;41.382.695
