Movie_Id,Year,Name,time,type,rate,votes
484,1992.0,Danielle Steel's Jewels,,,,
485,1967.0,The Avengers '67,,,,
486,1959.0,Journey to the Center of the Earth,129 min,movie,7.0,"14,743"
487,1968.0,Doctor Who: Lost in Time: The Patrick Troughton Years,,,,
488,2001.0,His Secret Life,106 min,movie,7.4,"8,075"
489,1998.0,Return to Paradise,111 min,movie,6.9,"13,310"
490,1999.0,The Passion of Ayn Rand,104 min,movie,5.9,"1,420"
491,1966.0,Torn Curtain,128 min,movie,6.7,"23,432"
492,1984.0,Mrs. Soffel,110 min,movie,6.3,"2,736"
493,1972.0,The Giallo Collection: Who Saw Her Die?,,,,
494,1983.0,Monty Python's The Meaning of Life: Special Edition,,,,
495,2000.0,Mission Kashmir,154 min,movie,6.8,"5,837"
496,2004.0,Primus: Hallucino-Genetics Live 2004,155 min,movie,8.5,15
497,2003.0,Broadway's Lost Treasures,,,,
498,1989.0,Glory: Bonus Material,,,,
499,2000.0,Under Suspicion,110 min,movie,6.5,"21,451"
500,2002.0,Mail Call: The Best of Season 1,,,,
501,1975.0,Three Days of the Condor,117 min,movie,7.4,"44,883"
502,2003.0,Mitch Hedberg: Mitch All Together,,movie,8.6,37
503,2005.0,Max and Ruby: Springtime for Max and Ruby,,,,
504,1964.0,The Twilight Zone: Vol. 27,,,,
505,1997.0,A Thousand Acres,105 min,movie,6.1,"4,943"
506,1976.0,Blank Generation / Dancin' Barefoot,,,,
507,1966.0,Nevada Smith,128 min,movie,6.9,"7,113"
508,1979.0,Saint Jack,112 min,movie,7.0,"1,338"
509,2004.0,The Volcano Disaster,,,,
510,2004.0,Blue's Clues: Blue's Room: It's Hug Day,,,,
511,2002.0,Avenging Angelo,97 min,movie,5.2,"8,383"
512,2000.0,Bubblegum Crisis: Hurricane Live!,,,,
513,1995.0,Butterfly Kiss,88 min,movie,6.3,"1,824"
514,2000.0,Santana: Supernatural Live,88 min,movie,8.0,169
515,2005.0,Avia Vampire Hunter,83 min,movie,2.1,57
516,2001.0,Monsoon Wedding,114 min,movie,7.3,"22,662"
517,2001.0,Two Can Play That Game,90 min,movie,6.2,"6,002"
518,1969.0,The Prime of Miss Jean Brodie,116 min,movie,7.6,"8,097"
519,1979.0,From Mao to Mozart: Isaac Stern in China,84 min,movie,7.7,387
520,2004.0,E's Otherwise,,,,
521,1927.0,Presenting Felix the Cat,,,,
522,1999.0,Love Songs,101 min,movie,6.2,166
523,1969.0,My Side of the Mountain,100 min,movie,6.6,930
524,1999.0,Mumford,112 min,movie,6.8,"8,660"
525,1999.0,The Last Seduction II,96 min,movie,4.4,381
526,1994.0,Angie,107 min,movie,5.4,"1,991"
527,1985.0,Barbarian Queen,72 min,movie,4.1,"1,846"
528,2005.0,The Hitchhiker's Guide to the Galaxy,109 min,movie,6.8,"182,275"
529,1998.0,Summer of the Monkeys,101 min,movie,6.3,475
530,1987.0,Return to Horror High,95 min,movie,4.3,"2,708"
531,1996.0,You're Invited to Mary-Kate and Ashley's Vacation Parties,,,,
532,1988.0,Young Einstein,91 min,movie,5.2,"8,195"
533,1991.0,Drop Dead Fred,103 min,movie,5.9,"25,852"
534,2000.0,With a Friend Like Harry,117 min,movie,7.1,"9,271"
535,1960.0,The Alamo,162 min,movie,6.9,"13,797"
536,2001.0,Sol Goode,,,,
537,1991.0,Here is Greenwood,180 min,movie,7.2,109
538,2003.0,A Crime of Passion,,movie,5.2,233
539,1987.0,Rumpole of the Bailey: Series 4,,,,
540,2003.0,Ghosts of the Abyss: Bonus Material,,,,
541,1998.0,King Cobra,,,,
542,1997.0,The Blackout,98 min,movie,5.5,"2,221"
543,1999.0,Roughnecks: The Starship Troopers Chronicles: The Pluto Campaign,,,,
544,1987.0,Maurice: Bonus Material,,,,
545,2002.0,Bob the Builder: The Big Game,,,,
546,2005.0,The Strip Game,72 min,movie,5.5,75
547,1992.0,Kuffs,102 min,movie,5.9,"9,393"
548,1991.0,Hudson Hawk,100 min,movie,5.8,"50,021"
549,1955.0,Rage at Dawn,87 min,movie,6.0,927
550,1995.0,First Knight,134 min,movie,6.0,"65,313"
551,1994.0,The Santa Clause,97 min,movie,6.5,"90,967"
552,1994.0,Radioland Murders,108 min,movie,6.3,"3,226"
553,1995.0,Rangeela,142 min,movie,7.5,"8,539"
554,1972.0,Solaris,167 min,movie,8.1,"74,798"
555,1996.0,Cadfael: A Morbid Taste for Bones,,,,
556,1999.0,New Waterford Girl,97 min,movie,7.0,"1,640"
557,1991.0,Liebestraum,112 min,movie,6.0,"1,421"
558,1994.0,Fantastic Four,90 min,movie,3.8,"4,698"
559,1940.0,Rebecca: Bonus Material,,,,
560,2003.0,Star Trek: Enterprise: Season 3,,,,
561,1963.0,High and Low,143 min,movie,8.5,"27,508"
562,2002.0,Bloody Mallory,94 min,movie,4.4,"1,068"
563,2001.0,Jimmy Neutron: Boy Genius,82 min,movie,6.0,"29,332"
564,1990.0,Predator 2,108 min,movie,6.3,"140,253"
565,2002.0,Tom Petty and the Heartbreakers: Live at the Olympic: The Last DJ,,,,
566,1996.0,Bullet,96 min,movie,6.5,"7,583"
567,2003.0,Dunsmore,89 min,movie,6.8,157
568,1999.0,Knights of Ramune,,,,
569,1979.0,The In-Laws,103 min,movie,7.3,"7,201"
570,2000.0,The Visit,107 min,movie,6.6,194
571,1999.0,American Beauty,122 min,movie,8.3,"1,032,166"
572,1962.0,The Masque of the Red Death / The Premature Burial,,,,
573,1983.0,Winners & Sinners,108 min,movie,6.7,"4,078"
574,1960.0,Strangers When We Meet,117 min,movie,7.1,"1,728"
575,1994.0,Highlander: Season 4,,,,
576,2000.0,Popular: Season 2,,,,
577,1961.0,The Twilight Zone: Vol. 36,,,,
578,1963.0,The Terror,81 min,movie,5.0,"6,528"
579,1973.0,The Autobiography of Miss Jane Pittman,,,,
580,1971.0,THX 1138: Special Edition,,,,
581,1993.0,Black Jack: The Movie,,,,
582,1986.0,Jo Jo Dancer,97 min,movie,6.4,"1,449"
583,1959.0,Third Man on the Mountain,107 min,movie,7.2,758
584,1998.0,The Curve,90 min,movie,7.9,37
585,1995.0,My Family,128 min,movie,7.3,"3,559"
586,1995.0,Shanghai Triad,108 min,movie,7.1,"4,949"
587,1983.0,The Scarlet and the Black,143 min,movie,7.6,"2,446"
588,1990.0,Blue Planet: IMAX,,,,
589,2000.0,Northanger Abbey,,,,
590,2001.0,Michael McDonald: A Gathering of Friends,,movie,,
591,2003.0,Particles of Truth,101 min,movie,6.9,553
592,1974.0,House of Whipcord,102 min,movie,5.9,"1,271"
593,2000.0,Baby Genius: Mozart and Friends,,,,
594,2002.0,By Hook or By Crook,,,,
595,2001.0,Monarch of the Glen: Series 2,,,,
596,1999.0,Alice in Wonderland (TV Version),,,,
597,1977.0,The Brady Bunch Variety Hour,,,,
598,1973.0,Bobby Darin: Mack is Back,,,,
599,1989.0,Sea of Love,113 min,movie,6.8,"36,166"
600,1966.0,What's Up,80 min,movie,5.9,"8,830"
601,1992.0,The Smiths: The Complete Picture,50 min,movie,7.9,196
602,2000.0,Tokyo Raiders,118 min,movie,5.9,"2,243"
603,1997.0,Burn Up Excess: Vol. 1: To Serve and Protect,,,,
604,2005.0,Walt Disney's Timeless Tales: Vol. 2,,,,
605,2000.0,The Secrets of the Dead Sea Scrolls,,,,
606,1968.0,Quatermass and the Pit,,,,
607,1994.0,Speed,116 min,movie,7.2,"314,911"
608,1970.0,The Lickerish Quartet,90 min,movie,6.0,924
609,2002.0,Jimmy Neutron: Attack of the Twonkies,,,,
610,1999.0,Offspring: Americana,,,,
611,2004.0,Spooks & Creeps,,,,
612,1946.0,Cloak and Dagger,106 min,movie,6.6,"2,290"
613,1965.0,The Dr. Who Collection,,,,
614,1993.0,Bad Boy Bubby,114 min,movie,7.4,"11,850"
615,1999.0,An Ideal Husband,97 min,movie,6.8,"14,797"
616,1983.0,SCTV Network 90: Vol. 4,,,,
617,2004.0,UFC: Ultimate Fighting Championship: Ultimate Knockouts 3,,,,
618,1994.0,Totally F***ed Up,,,,
619,1980.0,Doctor Who: The Leisure Hive,,,,
620,2003.0,Hot Wheels: World Race,,,,
621,1997.0,Armageddon,117 min,movie,4.7,249
622,1991.0,Talkin' Dirty After Dark,89 min,movie,5.1,"6,975"
623,1986.0,Dario Argento Collection: Vol. 2: Demons 2,,,,
624,2004.0,My Mother Likes Women,,,,
625,1999.0,Underground Comedy Movie,88 min,movie,2.2,"2,398"
626,1941.0,They Died with Their Boots On,140 min,movie,7.2,"5,467"
627,1971.0,Beware of a Holy Whore,103 min,movie,6.9,"1,793"
628,2003.0,Rescue Heroes: The Movie,,movie,6.4,90
629,1984.0,Firestarter,114 min,movie,6.1,"28,106"
630,1977.0,Empire of the Ants,89 min,movie,4.3,"4,035"
631,2005.0,Unleashed,103 min,movie,7.0,"96,220"
632,1972.0,Shaft's Big Score!,104 min,movie,6.0,"2,500"
633,1993.0,Baazigar,175 min,movie,7.7,"24,566"
634,1989.0,Christmas with The Simpsons,,,,
635,1971.0,The Fassbinder Collection: Pioneer in Ingolstadt,,,,
636,1980.0,Stir Crazy,111 min,movie,6.8,"23,915"
637,2001.0,National Geographic: Inside American Power: Air Force One,,,,
638,1985.0,The Last Dragon,109 min,movie,6.9,"12,396"
639,2002.0,Jim Brown: All-American,140 min,movie,5.3,286
640,1992.0,To Catch a Killer,182 min,movie,7.4,"2,107"
641,1968.0,Charly,103 min,movie,7.0,"5,931"
642,1990.0,Mystery Science Theater 3000: The Hellcats,,,,
643,2002.0,Buying the Cow,88 min,movie,5.9,"6,512"
644,1994.0,Cheyenne Warrior,90 min,movie,6.8,381
645,2004.0,Dear Frankie,105 min,movie,7.7,"20,641"
646,1987.0,Matewan,135 min,movie,7.9,"6,984"
647,1960.0,Cinderfella,91 min,movie,6.0,"2,832"
648,2003.0,John Mayall & The Bluesbreakers and Friends: 70th Birthday Concert,159 min,movie,7.6,22
649,1999.0,Ricky Martin: The Ricky Martin Video Collection,,,,
650,2002.0,Elvira's Haunted Hills,,,,
651,1997.0,The Rainbow Fish / Dazzle the Dinosaur,,,,
652,1996.0,Marvin's Room,98 min,movie,6.7,"24,389"
653,2000.0,American Tragedy,170 min,movie,5.4,197
654,1975.0,Return of the Chinese Boxer,,,,
655,1965.0,Green Acres: Season 1,,,,
656,2004.0,Veronica 2030,,,,
657,1996.0,Highlander: Season 5,,,,
658,1991.0,Robin Hood: Prince of Thieves,143 min,movie,6.9,"171,825"
659,1972.0,The Last House on the Left,84 min,movie,6.0,"30,956"
660,2000.0,Saving Grace,93 min,movie,6.9,"17,094"
661,2002.0,Who is Cletis Tout?,,,,
662,1995.0,Rob Roy,139 min,movie,6.9,"39,446"
663,1999.0,La Femme Nikita: Season 3,,,,
664,1997.0,Office Killer,82 min,movie,5.1,"1,832"
665,1976.0,Lipstick,89 min,movie,5.3,"1,812"
666,2000.0,The Man Who Came to Dinner,176 min,movie,7.8,295
667,1965.0,Gilligan's Island: Season 2,,,,
668,2004.0,Saturday Night Live: The Best of Will Ferrell 2,,,,
669,1986.0,Real Kung Fu of Shaolin,,movie,5.0,8
670,2002.0,He Loves Me,92 min,movie,7.2,"17,910"
671,1989.0,The Winter People,,,,
672,1991.0,He Said,115 min,movie,5.6,"5,836"
673,1999.0,Fight Club: Bonus Material,,,,
674,1988.0,Hellbound: Hellraiser II,97 min,movie,6.5,"39,586"
675,2004.0,Rugrats All Grown Up: O' Brother!,,,,
676,1998.0,Mafia!,87 min,movie,5.6,"14,201"
677,2001.0,In the Mood for Love,,,,
678,1965.0,Loves of a Blonde,88 min,movie,7.6,"6,876"
679,1990.0,R.E.M.: Pop Screen,32 min,movie,7.1,26
680,2000.0,Better Than Sex,95 min,movie,6.3,"2,082"
681,1986.0,Police Academy 3: Back in Training,83 min,movie,5.4,"40,882"
682,1998.0,The Mighty,100 min,movie,7.3,"12,004"
683,1951.0,Cavalry Charge,,,,
684,1995.0,Visitors of the Night,98 min,movie,5.1,388
685,1999.0,Running Out of Time,93 min,movie,7.4,"5,142"
686,2000.0,Bedazzled,93 min,movie,6.0,"93,523"
687,2003.0,Peter Jennings Reports: The Kennedy Assassination: Beyond Conspiracy,,,,
688,2003.0,The History Channel Presents: The Alamo,240 min,movie,,
689,1998.0,One True Thing,127 min,movie,7.0,"10,880"
690,2004.0,Baby Einstein: Baby Da Vinci,33 min,movie,6.7,31
691,1999.0,Angel's Dance,99 min,movie,6.2,"1,228"
692,1992.0,The Hand that Rocks the Cradle,110 min,movie,6.6,"35,842"
693,1996.0,The Quest,95 min,movie,5.6,"23,326"
694,2000.0,When Dinosaurs Roamed America,,,,
695,2004.0,Koma,88 min,movie,6.1,"1,643"
696,1996.0,Last Man Standing,101 min,movie,6.4,"51,694"
697,2000.0,Caillou: Caillou's Treasure Hunt and Other Adventures,,,,
698,1997.0,Daud,180 min,movie,5.9,862
699,2004.0,Mahoromatic: Automatic Maiden: Summer Special,,,,
700,1997.0,Todd McFarlane's Spawn,30 min,series,8.1,"7,189"
701,2002.0,Nine Lives,85 min,movie,2.3,"3,217"
702,1996.0,For the Moment,,,,
703,2004.0,Japan: Memoirs of a Secret Empire,,series,7.6,167
704,1998.0,A Change of Heart,102 min,movie,6.2,225
705,1989.0,Major League,107 min,movie,7.2,"59,141"
706,1991.0,Mobsters,104 min,movie,6.0,"8,117"
707,2003.0,The Return,110 min,movie,8.0,"39,649"
708,2000.0,The Perfect Storm,130 min,movie,6.4,"151,545"
709,1998.0,Africans in America: America's Journey Through Slavery,360 min,series,7.4,62
710,1993.0,Inspector Morse 9: The Last Enemy,,,,
711,1994.0,Dolores Claiborne,,,,
712,1998.0,Homicide: Life on the Street: Season 7,,,,
713,1987.0,Cause Celebre,,,,
714,1988.0,Whisper Kill,93 min,movie,5.3,125
715,1950.0,Film Noir Collection: D.O.A.,,,,
716,1958.0,The Bravados,98 min,movie,7.0,"4,443"
717,2004.0,Testosterone,92 min,movie,4.6,441
718,2003.0,44 Minutes,103 min,movie,6.4,"4,974"
719,1997.0,City of Industry,97 min,movie,6.1,"5,509"
720,1989.0,Roger & Me,91 min,movie,7.4,"25,162"
721,1994.0,Royal Deceit,103 min,movie,5.6,"1,914"
722,2003.0,The Wire: Season 1,,,,
723,1991.0,Curly Sue,101 min,movie,5.9,"19,548"
724,1992.0,Yu Yu Hakusho,24 min,series,8.4,"10,571"
725,2004.0,Woman Thou Art Loosed,94 min,movie,6.6,873
726,1990.0,The Haunting of Morella,82 min,movie,4.2,633
727,1959.0,Carlton-Browne of the F.O.,,,,
728,1977.0,Abigail's Party,,,,
729,2000.0,Fast Food,12 min,movie,7.0,47
730,1988.0,Bagdad Cafe,,,,
731,1997.0,Mr. Magoo,87 min,movie,4.0,"13,831"
732,2005.0,11:14,,,,
733,1988.0,Dead Ringers,116 min,movie,7.3,"38,326"
734,1992.0,Indochine,159 min,movie,7.1,"8,915"
735,2003.0,Hillary & Tenzing: Climbing to the Roof of World,,,,
736,2002.0,The Last Man,24 min,movie,6.9,8
737,2004.0,Great Pas de Deux,,,,
738,1999.0,A Slipping Down Life,109 min,movie,6.2,"1,004"
739,2001.0,Treading Water,94 min,movie,5.7,389
740,1988.0,The House on Carroll Street,,,,
741,1988.0,Ken Burns' America: The Congress,,,,
742,2002.0,Sherlock: Case of Evil,,,,
743,1994.0,Widows' Peak,101 min,movie,6.7,"1,495"
744,1998.0,Hot War,,,,
745,1979.0,Fantasy Mission Force,,,,
746,2001.0,Domestic Disturbance,89 min,movie,5.6,"23,849"
747,1996.0,Saber Marionette J,30 min,series,7.5,271
748,2002.0,I Can Do Bad All By Myself,141 min,movie,4.5,"1,083"
749,1990.0,Ernest Goes to Jail,81 min,movie,5.4,"8,627"
750,2004.0,The Librarian: Quest for the Spear,92 min,movie,6.3,"17,797"
751,1998.0,Halloween: H2O,,,,
752,1993.0,Star Trek: The Next Generation: Season 7,,,,
753,1964.0,Mary Poppins: Bonus Material,,,,
754,1984.0,The Lonely Guy,90 min,movie,6.3,"6,340"
755,1989.0,Music Box,124 min,movie,7.4,"6,445"
756,2000.0,The Best of MusikLaden: Classic Rock,,,,
757,1984.0,Sherlock Hound,24 min,series,7.5,"1,043"
758,2004.0,Mean Girls,97 min,movie,7.0,"315,328"
759,2001.0,Fifteen Minutes,,,,
760,2005.0,Pooh's Heffalump Movie,68 min,movie,6.4,"6,031"
761,2000.0,O Fantasma,87 min,movie,5.8,"2,793"
762,2004.0,End of the Century: The Story of the Ramones,,,,
763,1972.0,The Poseidon Adventure,117 min,movie,7.1,"39,212"
764,1983.0,Scarface: 20th Anniversary Edition: Bonus Material,,,,
765,1994.0,Grief,18 min,movie,5.2,12
766,1959.0,A Hole in the Head,120 min,movie,6.3,"2,201"
767,2001.0,Edges of the Lord,95 min,movie,6.8,"3,304"
768,1995.0,The Star Maker,113 min,movie,7.4,"4,629"
769,1958.0,The Crawling Eye,84 min,movie,5.0,"3,277"
770,1996.0,A Perfect Candidate,105 min,movie,7.2,255
771,1999.0,Man in the Iron Mask,,,,
772,1998.0,Gloria Estefan: Don't Stop!,70 min,movie,7.1,16
773,2001.0,He Died with a Felafel in His Hand,107 min,movie,7.1,"3,220"
774,2003.0,Foyle's War: Set 2,,,,
775,1999.0,Man Ray: Prophet of the Avant Garde,,,,
776,1953.0,Dr. Seuss's The 5,,,,
777,1944.0,Sherlock Holmes and the Spider Woman,,,,
778,2003.0,A Touch of Frost: Seasons 7 & 8,,,,
779,2000.0,Loving Jezebel,,,,
780,2003.0,Churchill,188 min,series,8.0,87
781,2004.0,Care Bears: Journey to Joke-a-Lot,80 min,movie,3.9,220
782,1998.0,Soldier of Fortune,,,,
783,2001.0,For Love or Country,,,,
784,1995.0,The Outer Limits: The New Series: Aliens Among Us,,,,
785,1981.0,American Pop,96 min,movie,7.3,"4,096"
786,1966.0,Tokyo Drifter,82 min,movie,7.2,"6,985"
787,1972.0,La Vallee,90 min,movie,,
788,1994.0,Clerks,92 min,movie,7.7,"206,842"
789,1991.0,Boyz N the Hood,112 min,movie,7.7,"118,502"
790,2000.0,A Single Girl,,,,
791,2000.0,Don Henley: Live Inside Job,105 min,movie,8.3,74
792,2004.0,Unsolved History: Salem Witch Trials,,,,
793,2004.0,By Brakhage: An Anthology,,,,
794,1992.0,A Stranger Among Us,110 min,movie,5.6,"3,321"
795,1997.0,Landmarks of Early Film,118 min,movie,7.1,7
796,1976.0,Rabid,86 min,movie,6.5,66
797,1959.0,Look Back in Anger,98 min,movie,7.2,"2,782"
798,1975.0,Jaws,124 min,movie,8.0,"527,339"
799,2003.0,Teen Titans: Season 1,,,,
800,1971.0,Dracula Vs. Frankenstein,,,,
801,2001.0,We Know Where You Live. Live!,,,,
802,1928.0,Spies,90 min,movie,7.6,"2,907"
803,2001.0,Soul Assassin,96 min,movie,4.6,991
804,1944.0,Sherlock Holmes: The Scarlet Claw,,,,
805,1968.0,Dark Shadows: Vol. 11,,,,
806,1960.0,Eyes Without a Face,90 min,movie,7.7,"24,713"
807,1959.0,The Mouse That Roared,83 min,movie,7.0,"7,781"
808,1998.0,Dead Man on Campus,96 min,movie,6.1,"13,148"
809,2002.0,Left Behind II: Tribulation Force,94 min,movie,5.1,"3,567"
810,1958.0,The Matchmaker,103 min,movie,7.0,900
811,1992.0,The Lawnmower Man,108 min,movie,5.5,"32,765"
812,2001.0,The Saddle Club: Horse Crazy,,,,
813,2000.0,On Cukor,,,,
814,2000.0,Ruin Explorers,,,,
815,1959.0,Tiger Bay,105 min,movie,7.5,"2,150"
816,2001.0,Marlene Dietrich: Her Own Song,100 min,movie,8.1,280
817,1980.0,My Bodyguard,102 min,movie,7.1,"8,257"
818,1976.0,Logan's Run,119 min,movie,6.8,"49,859"
819,1998.0,The Faculty,104 min,movie,6.5,"106,897"
820,2005.0,Predator Island,73 min,movie,2.3,406
821,1972.0,Slaughter,92 min,movie,6.0,774
822,2001.0,Star Trek: Enterprise: Season 1,,,,
823,1988.0,Sleepaway Camp II: Unhappy Campers,80 min,movie,5.7,"9,629"
824,1977.0,A Piece of the Action,135 min,movie,6.5,"1,001"
825,1983.0,Bill Cosby: Himself,105 min,movie,8.2,"3,371"
826,1998.0,Goosebumps: Cry of the Cat,,,,
827,1994.0,C'est La Vie,,,,
828,1991.0,Atlantis,78 min,movie,6.7,"1,718"
829,1995.0,Serial Mom,,,,
830,1994.0,Return to a Better Tomorrow,103 min,movie,5.9,262
831,1987.0,Mannequin,90 min,movie,5.9,"27,893"
832,2003.0,Tupac: Resurrection,112 min,movie,7.9,"8,796"
833,1996.0,White Squall,129 min,movie,6.6,"20,443"
834,1999.0,Niagara: Miracles,,,,
835,1994.0,Cirque du Soleil: A Baroque Odyssey,,,,
836,1991.0,Incident at Oglala: The Leonard Peltier Story,,,,
837,1972.0,All in the Family: Season 3,,,,
838,2003.0,Gang of Roses,94 min,movie,2.4,958
839,1945.0,The Thin Man Goes Home,,,,
840,1941.0,The Lady Eve,94 min,movie,7.8,"17,523"
841,1994.0,There Goes My Baby,99 min,movie,6.4,904
842,1942.0,Reap the Wild Wind,123 min,movie,6.7,"2,733"
843,1999.0,Mansfield Park,112 min,movie,7.1,"20,830"
844,2001.0,La Cienaga,103 min,movie,7.1,"5,040"
845,2004.0,If We Had No Moon,,,,
846,2004.0,Enduring Love,100 min,movie,6.4,"9,703"
847,2001.0,Shania Twain: The Platinum Collection,81 min,movie,6.6,19
848,1994.0,La Separation,88 min,movie,7.0,898
849,1990.0,Mr. & Mrs. Bridge,126 min,movie,6.6,"2,636"
850,2002.0,Stoked: The Rise and Fall of Gator,82 min,movie,7.2,965
851,1990.0,Back to the Future Part III,118 min,movie,7.4,"382,589"
852,1989.0,Disorganized Crime,98 min,movie,6.4,"2,061"
853,1993.0,Dragonball: The Magic Begins,,,,
854,1984.0,Wes Craven's Invitation to Hell,,,,
855,2001.0,Bruiser,,,,
856,2000.0,Devil in the Flesh 2,92 min,movie,4.4,"1,171"
857,1963.0,The Three Stooges Go Around the World in a Daze,94 min,movie,6.6,588
858,2002.0,Sports Illustrated Swimsuit Edition: 2002,,,,
859,1982.0,Creepshow,120 min,movie,6.9,"40,145"
860,2001.0,Crime Partners,,,,
861,2003.0,Rush: Rush in Rio,,,,
862,2002.0,Tuck Everlasting,90 min,movie,6.6,"20,533"
863,1990.0,King of New York: Special Edition (Full-screen),,,,
864,2001.0,Laughing Out Loud: Vol. 1,,,,
865,2005.0,Elvis by the Presleys,90 min,movie,8.2,252
866,1975.0,Starsky & Hutch: Season 1,,,,
867,2003.0,My Dream Girl,,,,
868,1996.0,La Promesse,,,,
869,1998.0,Without Limits: NASA Test Projects,,,,
870,2005.0,H.G. Wells and the War of the Worlds: A Documentary,,,,
871,1984.0,The Jewel in the Crown,778 min,series,8.3,"1,820"
872,1954.0,Seven Samurai,207 min,movie,8.6,"301,458"
873,2003.0,Boys Life 4: Four Play,83 min,movie,6.1,192
874,2004.0,Elvis Costello & the Imposters: Live in Memphis,,,,
875,1998.0,Zakhm,125 min,movie,7.9,"2,644"
876,2001.0,Super Gals,25 min,series,7.6,71
877,1999.0,A Love Divided,98 min,movie,6.9,298
878,2000.0,Short: International Release #2,,,,
879,1976.0,Mikey and Nicky,119 min,movie,7.4,"3,051"
880,1994.0,Sharpe 4: Sharpe's Enemy,,,,
881,1999.0,Mating Habits of the Earthbound Human,88 min,movie,6.4,"5,920"
882,1996.0,Gloria Estefan: Evolution Tour: Live in Miami,,,,
883,1992.0,Deep Cover,107 min,movie,6.9,"8,392"
884,1991.0,Cup Final,,,,
885,2003.0,The Maldonado Miracle,99 min,movie,6.6,394
886,2004.0,Ray,152 min,movie,7.7,"132,655"
887,2005.0,Monster-in-Law: Bonus Material,,,,
888,2001.0,Discovering Australia,,,,
889,2004.0,Reno 911: Season 2,,,,
890,1999.0,Harsh Realm: The Complete Series,,,,
891,2003.0,Zakk Wylde's Black Label Society: Boozed,,,,
892,1965.0,The Bedford Incident,102 min,movie,7.4,"4,409"
893,2003.0,Blue's Clues: Classic Clues,,,,
894,1999.0,The Muse,97 min,movie,5.7,"10,126"
895,1975.0,Dersu Uzala,142 min,movie,8.3,"22,325"
896,1995.0,Dangerous Minds,99 min,movie,6.5,"46,409"
897,2004.0,Bride and Prejudice,,movie,6.3,25
898,2000.0,The Body,,series,7.4,5
899,2003.0,Out of Ireland: The Hit Songs and Artists of Irish Music,,,,
900,1994.0,Eat Drink Man Woman,124 min,movie,7.8,"17,392"
901,1950.0,Diary of a Country Priest,,,,
902,2004.0,Fascination,95 min,movie,3.7,"1,299"
903,2000.0,Hamlet,112 min,movie,5.9,"8,898"
904,2004.0,Gargoyles,,,,
905,2005.0,Remedy,82 min,movie,4.5,220
906,1969.0,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 1,,,,
907,1930.0,Animal Crackers,97 min,movie,7.6,"12,701"
908,1981.0,Sense and Sensibility,174 min,series,6.8,796
909,1990.0,Too Young to Die,92 min,movie,5.9,"3,531"
910,1940.0,Santa Fe Trail,110 min,movie,6.3,"2,901"
911,1939.0,Buck Rogers,237 min,movie,6.9,722
912,2002.0,Angelina Ballerina: Friends Forever,52 min,movie,,
913,1979.0,Dead Kennedys: In God We Trust,,,,
914,1996.0,R.E.M.: Road Movie,,,,
915,2001.0,Haven,180 min,movie,6.3,401
916,1994.0,Earth 2: The Complete Series,,,,
917,2003.0,String Cheese Incident: Live at the Fillmore,,movie,8.3,9
918,1964.0,A Hard Day's Night: Collector's Series,,,,
919,2002.0,Comedian,82 min,movie,6.9,"6,280"
920,1968.0,Satanis: The Devil's Mass / Sinthia: The Devil's Doll: Double Feature,,,,
921,1952.0,Don't Bother to Knock,76 min,movie,6.9,"5,672"
922,2004.0,Gojoe: Spirit War Chronicle,,,,
