Movie_Id,Year,Name,time,type,rate,votes,mean,med,mod
311,1994.0,Ed Wood,127 min,movie,7.8,"160,637",3.5778941010670424,4.0,4.0
312,2000.0,High Fidelity,113 min,movie,7.5,"163,542",3.710127220245277,4.0,4.0
313,2000.0,Pay It Forward,123 min,movie,7.2,"109,812",3.689345970424398,4.0,4.0
314,1985.0,Saturday Night Live: The Best of Jon Lovitz,,,,,3.414396887159533,3.0,3.0
315,1964.0,Combat! Season 3: Operation 2,,,,,3.293577981651376,4.0,4.0
316,1999.0,Futurama: Monster Robot Maniac Fun Collection,,,,,4.301984126984127,5.0,5.0
317,1997.0,Mandela and de Klerk,114 min,movie,7.1,506,3.0,3.0,3.0
318,1994.0,Beyond Suspicion,98 min,movie,6.0,89,2.336842105263158,2.0,3.0
319,1987.0,Straight to Hell,86 min,movie,5.8,"2,096",3.0252100840336134,3.0,3.0
320,1997.0,Eat Your Heart Out,94 min,movie,5.7,282,2.814516129032258,3.0,3.0
321,2004.0,Ju-Rei: The Uncanny,76 min,movie,5.3,396,2.7222222222222223,3.0,3.0
322,1974.0,Flesh Gordon,78 min,movie,4.7,"3,742",2.589086859688196,3.0,3.0
323,1999.0,Modern Vampires,,,,,2.419943820224719,2.0,3.0
324,1994.0,Mother's Boys,,,,,3.061381074168798,3.0,3.0
325,2004.0,Ghosts of Rwanda: Frontline,,,,,4.19536128456735,4.0,5.0
326,1937.0,The Plainsman,,,,,3.290909090909091,3.0,3.0
327,1997.0,Storefront Hitchcock,,,,,3.1853932584269664,3.0,4.0
328,2002.0,Deftones: Live in Hawaii,,,,,2.8984771573604062,3.0,3.0
329,1999.0,Dogma,130 min,movie,7.3,"203,453",3.5878580267407116,4.0,4.0
330,1998.0,Wild Things,108 min,movie,6.5,"103,976",3.4609438567941417,3.0,3.0
331,1997.0,Chasing Amy,113 min,movie,7.2,"129,304",3.6220238726228082,4.0,4.0
332,2002.0,They Crawl,,,,,2.2550335570469797,2.0,2.0
333,2003.0,Mail Call: The Best of Season 2,,,,,3.786259541984733,4.0,4.0
334,2005.0,The Pacifier,95 min,movie,5.6,"84,551",3.55764263322884,4.0,3.0
335,1981.0,Fear No Evil,99 min,movie,4.5,"1,063",2.1812080536912752,2.0,1.0
336,1978.0,The Driver,91 min,movie,7.2,"13,202",3.170854271356784,3.0,3.0
337,1983.0,Star 80,103 min,movie,6.7,"5,520",2.972961186218927,3.0,3.0
338,1942.0,The Three Stooges: Three Smart Saps,,,,,3.8894436519258204,4.0,5.0
339,1968.0,Rolling Stones: Rock and Roll Circus,,,,,3.7848101265822787,4.0,4.0
340,1998.0,Midnight: 2000 Seen By...,,,,,2.938202247191011,3.0,3.0
341,2004.0,Tremors 4: The Legend Begins,101 min,movie,5.3,"11,123",3.0510204081632653,3.0,3.0
342,2001.0,Noir,25 min,series,7.2,"1,790",3.703240058910162,4.0,4.0
343,2000.0,French and Saunders: Live,,,,,3.1739130434782608,3.0,5.0
344,1967.0,The Taming of the Shrew,122 min,movie,7.2,"7,014",3.697004608294931,4.0,4.0
345,1998.0,Star Trek: Voyager: Season 5,,,,,4.111377245508982,5.0,5.0
346,2005.0,Up and Down,,,,,3.051546391752577,3.0,3.0
347,1989.0,Iceman Cometh,114 min,movie,6.6,669,2.435185185185185,2.5,3.0
348,1988.0,The Last Temptation of Christ,164 min,movie,7.6,"49,143",3.4052908391553496,4.0,4.0
349,1978.0,The Swarm,116 min,movie,4.5,"6,457",2.4682675814751285,2.0,2.0
350,1993.0,Dr. Quinn,60 min,series,6.7,"9,535",3.7958297132927887,4.0,5.0
351,1969.0,Guns of the Magnificent Seven,105 min,movie,5.7,"2,239",2.937984496124031,3.0,3.0
352,1997.0,Pick a Card,,,,,2.563025210084034,3.0,3.0
353,2002.0,Life or Something Like It,103 min,movie,5.8,"22,541",3.2548387096774194,3.0,3.0
354,1981.0,Sadomania,,,,,2.2816901408450705,2.0,1.0
355,1973.0,Sinful Nuns of St. Valentine,,,,,2.0,2.0,1.0
356,2005.0,Look at Me,,movie,6.7,6,3.068983957219251,3.0,3.0
357,2003.0,House of Sand and Fog,126 min,movie,7.5,"63,402",3.5123780945236307,4.0,4.0
358,1979.0,The Onion Field,122 min,movie,6.8,"4,335",3.538896276595745,4.0,4.0
359,2003.0,Absolutely Fabulous: Series 5,,,,,4.1543668122270745,4.0,5.0
360,1999.0,Lies,112 min,movie,5.6,"1,274",2.393993724787091,2.0,2.0
361,2004.0,The Phantom of the Opera: Special Edition,,,,,3.635833635526793,4.0,4.0
362,2000.0,The Flintstones in Viva Rock Vegas,90 min,movie,3.6,"20,546",2.513211382113821,3.0,3.0
363,2002.0,Stark Raving Mad,101 min,movie,6.4,"4,678",2.9543517954960437,3.0,3.0
364,2004.0,Billy Blanks: Tae Bo: Contact 2,,,,,2.934959349593496,3.0,3.0
365,1989.0,R.E.M.: Tourfilm,,,,,3.2153846153846155,3.0,3.0
366,2004.0,Still,110 min,movie,7.3,311,3.4971428571428573,4.0,3.0
367,2003.0,Spun,,,,,3.139663906086677,3.0,3.0
368,1986.0,The Best of Designing Women,,,,,3.411469534050179,4.0,4.0
369,2000.0,Playing Mona Lisa,97 min,movie,5.9,766,2.860706860706861,3.0,3.0
370,1918.0,Chaplin,,,,,3.1095041322314048,3.0,3.0
371,1966.0,The Trouble with Angels,112 min,movie,7.4,"4,141",3.874251497005988,4.0,4.0
372,1998.0,Jeans,175 min,movie,6.4,"2,901",2.391891891891892,2.0,3.0
373,2000.0,Third World Cop,,,,,2.776470588235294,3.0,2.0
374,1976.0,The Little Girl Who Lives Down the Lane,91 min,movie,7.1,"11,926",3.3292181069958846,3.0,3.0
375,2003.0,Nine Dead Gay Guys,,,,,3.0266472868217056,3.0,3.0
376,2001.0,Genesis: The Way We Walk: Live in Concert,,,,,3.4248704663212437,4.0,4.0
377,1979.0,Dick Francis: The Racing Game,,,,,2.5357142857142856,2.0,2.0
378,2003.0,Party Monster,98 min,movie,6.3,"14,588",2.83787416004887,3.0,3.0
379,1996.0,Crash Dive,90 min,movie,4.3,763,2.632911392405063,3.0,3.0
380,1992.0,Live Wire,85 min,movie,5.6,"3,106",3.0926275992438566,3.0,3.0
381,1991.0,Out for Justice,91 min,movie,6.1,"20,520",3.392042042042042,3.0,4.0
382,2004.0,Buried in the Sand: The Deception of America,90 min,movie,5.1,56,3.0822784810126582,3.0,3.0
383,2001.0,Hit Team,94 min,movie,5.7,209,2.7443946188340806,3.0,3.0
384,1986.0,Crossroads,99 min,movie,7.1,"13,561",3.737134909596662,4.0,4.0
385,2002.0,The Santa Clause 2,104 min,movie,5.6,"47,866",3.6277754056362084,4.0,4.0
386,1994.0,Princess Caraboo,97 min,movie,6.0,"2,331",2.949625595643295,3.0,3.0
387,1984.0,Bizet's Carmen,,,,,3.5153061224489797,4.0,4.0
388,1990.0,Body Chemistry,84 min,movie,4.3,363,2.3225806451612905,2.0,1.0
389,2002.0,Steal,83 min,movie,5.5,"5,649",3.112531969309463,3.0,3.0
390,1981.0,The Fan,95 min,movie,5.7,"1,783",2.6905761159862647,3.0,3.0
391,1967.0,The Monkees: Season 2,,,,,3.5384615384615383,4.0,3.0
392,1993.0,Danielle Steel's Heartbeat,,,,,3.2333333333333334,3.0,3.0
393,1998.0,The Replacement Killers,87 min,movie,6.2,"26,184",3.3227949213823256,3.0,3.0
394,1916.0,20,,movie,,,3.5720470006184293,4.0,4.0
395,1935.0,Captain Blood,119 min,movie,7.7,"12,210",3.9879253567508233,4.0,4.0
396,2001.0,Arjuna: Complete Collection,,,,,3.1029411764705883,3.0,4.0
397,1946.0,A Night in Casablanca,85 min,movie,7.0,"5,680",3.929144385026738,4.0,4.0
398,1976.0,In the Realm of the Senses,109 min,movie,6.6,"17,167",2.7483870967741937,3.0,3.0
399,2001.0,Fangs,,movie,5.4,42,2.336,2.0,2.0
400,1970.0,Rio Lobo,114 min,movie,6.8,"9,904",3.8326563769293256,4.0,4.0
401,1989.0,Halloween 5: The Revenge of Michael Myers,96 min,movie,5.2,"32,866",3.6346272335181764,4.0,4.0
402,1999.0,Pan Tadeusz,147 min,movie,6.0,"2,839",3.2459016393442623,3.0,3.0
403,2000.0,Substitute 4: Failure is Not an Option,,,,,3.090909090909091,3.0,3.0
404,2001.0,The Shaft,111 min,movie,4.5,"3,941",2.4912663755458517,2.0,2.0
405,1987.0,Wings of Desire,128 min,movie,8.0,"60,903",3.7515798342929365,4.0,5.0
406,2005.0,Hostage,113 min,movie,6.6,"104,690",3.7627578830450252,4.0,4.0
407,1972.0,The Abductors,90 min,movie,5.0,369,2.680365296803653,3.0,3.0
408,1990.0,Nightbreed,102 min,movie,6.6,"18,634",3.4055299539170507,3.0,3.0
409,1966.0,Godzilla vs. The Sea Monster,,,,,3.548098434004474,4.0,3.0
410,1998.0,Frank Lloyd Wright,146 min,movie,7.8,597,3.904856293359762,4.0,4.0
411,1999.0,Vendetta,117 min,movie,6.1,949,2.916256157635468,3.0,3.0
412,1999.0,Jay Jay the Jet Plane: Adventures in Learning,,,,,3.125,3.0,3.0
413,2002.0,Igby Goes Down,98 min,movie,6.9,"31,449",3.4105787555585274,3.0,4.0
414,1999.0,Girl,127 min,movie,7.3,"156,317",2.936974789915966,3.0,3.0
415,2002.0,Reign in Darkness,90 min,movie,2.5,357,1.7619047619047619,2.0,1.0
416,2003.0,Elephant,81 min,movie,7.2,"83,195",2.987562189054726,3.0,3.0
417,1986.0,Transformers: Season 3: Part 1,,,,,3.9310580204778156,4.0,5.0
418,2004.0,The Deal,10 min,movie,4.7,6,2.7273168364871423,3.0,3.0
419,2005.0,George Lopez: Why You Crying?,,,,,3.906821963394343,4.0,5.0
420,1999.0,Saturday Night Live: The Best of Dana Carvey,,,,,3.7134593993325917,4.0,4.0
421,2003.0,Agatha Christie's Poirot: Sad Cypress,,,,,4.043566362715299,4.0,4.0
422,1964.0,The Unsinkable Molly Brown,128 min,movie,6.8,"3,243",3.395416515096399,3.0,3.0
423,1963.0,My Favorite Martian #1,,,,,2.983108108108108,3.0,3.0
424,1998.0,Happiness,134 min,movie,7.7,"64,414",3.5564447592067987,4.0,4.0
425,2000.0,The 10th Kingdom,417 min,series,8.3,"17,071",3.6699029126213594,4.0,5.0
426,2001.0,Recess: School's Out,82 min,movie,6.6,"9,032",3.246857955892815,3.0,3.0
427,1990.0,Graveyard Shift,89 min,movie,4.9,"9,352",2.8690787019768744,3.0,3.0
428,2004.0,Barney: Barney's Colorful World: Live,,,,,2.8347826086956522,3.0,3.0
429,1997.0,Zeus and Roxanne,98 min,movie,5.3,"2,766",3.3617719442165708,3.0,3.0
430,2002.0,Chobits,30 min,series,7.4,"3,983",4.047865459249676,4.0,5.0
431,2002.0,Millennium Actress,,,,,3.5421861409104087,4.0,4.0
432,1996.0,Les Miserables in Concert,,,,,3.98894620486367,4.0,5.0
433,1993.0,Untamed Heart,102 min,movie,6.8,"12,280",3.5554117295628798,4.0,3.0
434,2004.0,Extreme Engineering: Tokyo's Sky City,,,,,3.4782608695652173,4.0,4.0
435,1996.0,Love Can Seriously Damage Your Health,117 min,movie,6.7,"1,493",2.8658892128279883,3.0,3.0
436,1985.0,Girls Just Want to Have Fun,90 min,movie,6.0,"9,370",3.8146341463414632,4.0,4.0
437,2005.0,Beyblade: Fierce Battle,,,,,3.272727272727273,3.0,5.0
438,1997.0,Bean: The Movie,,,,,3.030980603448276,3.0,3.0
439,1961.0,Town Without Pity,105 min,movie,7.2,"1,530",3.2165697674418605,3.0,3.0
440,2003.0,Just 4 Kicks,,,,,2.925233644859813,3.0,3.0
441,1968.0,Dark Shadows: Vol. 9,,,,,3.7705882352941176,4.0,5.0
442,1988.0,Mississippi Burning,128 min,movie,7.8,"82,884",3.9341293689704253,4.0,4.0
443,2002.0,Rabbit-Proof Fence,94 min,movie,7.4,"26,640",3.973709434478981,4.0,4.0
444,2001.0,The Inner Tour,97 min,movie,7.6,110,3.1666666666666665,3.5,4.0
445,1996.0,Michael Collins,133 min,movie,7.2,"28,503",3.539686753384656,4.0,4.0
446,1995.0,The Underneath,99 min,movie,6.1,"3,029",2.8372739916550764,3.0,3.0
447,1986.0,The Making of Fanny and Alexander,,,,,3.4175824175824174,4.0,4.0
448,2001.0,Oswald: Welcome to the Big City!,,,,,3.201058201058201,3.0,4.0
449,2003.0,Jimmy Buffett: MiniMatinee #1,,,,,2.988888888888889,3.0,3.0
450,2000.0,Isaac Stern: Life's Virtuoso,,,,,3.3503649635036497,3.0,3.0
451,1993.0,Batman the Animated Series: Vol. 3,,,,,4.16546762589928,5.0,5.0
452,2002.0,Scorched,,,,,2.894238683127572,3.0,3.0
453,1992.0,Simple Men,105 min,movie,7.2,"3,802",3.5492957746478875,4.0,4.0
454,1995.0,Xena: Warrior Princess: Season 3,,,,,3.933442444080742,4.0,5.0
455,1999.0,Cardcaptor Sakura: The Movie,80 min,movie,7.4,"1,336",3.788265306122449,4.0,5.0
456,1996.0,Emma (Miniseries),,,,,3.6787755102040816,4.0,4.0
457,2004.0,Kill Bill: Vol. 2,137 min,movie,8.0,"650,899",3.8743855021325433,4.0,4.0
458,2001.0,Blast,,movie,,,3.546478873239437,4.0,5.0
459,1996.0,Basquiat,107 min,movie,6.9,"18,783",3.4776509420987485,4.0,4.0
460,1971.0,Pink Narcissus,65 min,movie,6.7,"1,020",2.1947674418604652,2.0,1.0
461,2000.0,Nightwalker #1: Midnight Detective,,,,,3.46875,4.0,4.0
462,2005.0,Classic Cartoon Favorites: Starring Donald,,,,,4.038560411311054,4.0,5.0
463,1962.0,The Twilight Zone: Vol. 12,,,,,4.092738407699038,4.0,5.0
464,1987.0,The Return of Ruben Blades,,,,,2.7560975609756095,3.0,3.0
465,1995.0,Coolie No.1,143 min,movie,6.2,"2,227",2.92,3.0,3.0
466,1990.0,Doogie Howser,,,,,3.748618784530387,4.0,4.0
467,1941.0,Topper Returns,88 min,movie,6.9,"2,471",3.56303317535545,4.0,4.0
468,2003.0,The Matrix: Revolutions,129 min,movie,6.8,"432,603",3.517040470081933,4.0,4.0
469,1998.0,First Night of My Life: 2000 Seen By...,,,,,2.780952380952381,3.0,3.0
470,2001.0,Beneath Loch Ness,96 min,movie,3.2,"1,095",2.4455958549222796,2.0,3.0
471,1931.0,City Lights,87 min,movie,8.5,"157,742",4.0713333333333335,4.0,5.0
472,1998.0,Mr. Jealousy,,,,,3.058252427184466,3.0,3.0
473,1997.0,Princess Mononoke,134 min,movie,8.4,"319,539",4.03342937039234,4.0,5.0
474,1998.0,Legend of 1900,169 min,movie,8.1,"55,231",3.59835255354201,4.0,4.0
475,1993.0,Surf Ninjas,87 min,movie,5.1,"7,388",3.0019212295869355,3.0,3.0
476,2004.0,VeggieTales Classics: Where's God When I'm Scared?,,,,,4.132708436112481,4.0,5.0
477,1990.0,George Carlin: Personal Favorites,,,,,3.963855421686747,4.0,5.0
478,1962.0,The Beverly Hillbillies,25 min,series,7.1,"7,299",3.2598607888631093,3.0,3.0
479,1988.0,George Carlin: What Am I Doing in New Jersey?,61 min,movie,8.2,"1,771",3.871331828442438,4.0,5.0
480,1997.0,Flypaper,,,,,2.573816155988858,3.0,3.0
481,2002.0,Building the Great Pyramid,58 min,movie,7.2,148,3.103723404255319,3.0,3.0
482,2002.0,Frida,123 min,movie,7.4,"77,825",3.7875548633725047,4.0,4.0
483,2001.0,Rush Hour 2,90 min,movie,6.6,"193,437",3.45150538829019,4.0,4.0
484,1992.0,Danielle Steel's Jewels,,,,,3.5172413793103448,4.0,4.0
485,1967.0,The Avengers '67,,,,,3.5610859728506785,4.0,4.0
486,1959.0,Journey to the Center of the Earth,129 min,movie,7.0,"14,743",3.6507692307692308,4.0,4.0
487,1968.0,Doctor Who: Lost in Time: The Patrick Troughton Years,,,,,3.707581227436823,4.0,5.0
488,2001.0,His Secret Life,106 min,movie,7.4,"8,075",3.6581459809054513,4.0,4.0
489,1998.0,Return to Paradise,111 min,movie,6.9,"13,310",3.5524243680066308,4.0,4.0
490,1999.0,The Passion of Ayn Rand,104 min,movie,5.9,"1,420",2.8717067583046965,3.0,3.0
491,1966.0,Torn Curtain,128 min,movie,6.7,"23,432",3.3680555555555554,3.0,3.0
492,1984.0,Mrs. Soffel,110 min,movie,6.3,"2,736",2.9611143354614047,3.0,3.0
493,1972.0,The Giallo Collection: Who Saw Her Die?,,,,,2.6037735849056602,3.0,3.0
494,1983.0,Monty Python's The Meaning of Life: Special Edition,,,,,4.001485453425601,4.0,4.0
495,2000.0,Mission Kashmir,154 min,movie,6.8,"5,837",3.098330241187384,3.0,3.0
496,2004.0,Primus: Hallucino-Genetics Live 2004,155 min,movie,8.5,15,3.7106382978723405,4.0,4.0
497,2003.0,Broadway's Lost Treasures,,,,,3.4782608695652173,4.0,4.0
498,1989.0,Glory: Bonus Material,,,,,4.067375886524823,4.0,4.0
499,2000.0,Under Suspicion,110 min,movie,6.5,"21,451",3.0449205252246028,3.0,3.0
500,2002.0,Mail Call: The Best of Season 1,,,,,3.6353383458646618,4.0,4.0
501,1975.0,Three Days of the Condor,117 min,movie,7.4,"44,883",3.8006456288293036,4.0,4.0
502,2003.0,Mitch Hedberg: Mitch All Together,,movie,8.6,37,3.7013316423589093,4.0,4.0
503,2005.0,Max and Ruby: Springtime for Max and Ruby,,,,,3.6175298804780875,4.0,4.0
504,1964.0,The Twilight Zone: Vol. 27,,,,,4.061032863849765,4.0,5.0
505,1997.0,A Thousand Acres,105 min,movie,6.1,"4,943",3.1397894736842105,3.0,3.0
506,1976.0,Blank Generation / Dancin' Barefoot,,,,,2.7961783439490446,3.0,3.0
507,1966.0,Nevada Smith,128 min,movie,6.9,"7,113",3.6042780748663104,4.0,4.0
508,1979.0,Saint Jack,112 min,movie,7.0,"1,338",2.9896907216494846,3.0,3.0
509,2004.0,The Volcano Disaster,,,,,2.467741935483871,2.0,2.0
510,2004.0,Blue's Clues: Blue's Room: It's Hug Day,,,,,3.239130434782609,3.0,4.0
511,2002.0,Avenging Angelo,97 min,movie,5.2,"8,383",2.777583187390543,3.0,3.0
512,2000.0,Bubblegum Crisis: Hurricane Live!,,,,,2.8316498316498318,3.0,3.0
513,1995.0,Butterfly Kiss,88 min,movie,6.3,"1,824",2.0919811320754715,2.0,2.0
514,2000.0,Santana: Supernatural Live,88 min,movie,8.0,169,3.8062283737024223,4.0,4.0
515,2005.0,Avia Vampire Hunter,83 min,movie,2.1,57,1.2878787878787878,1.0,1.0
516,2001.0,Monsoon Wedding,114 min,movie,7.3,"22,662",3.7813289727961945,4.0,4.0
517,2001.0,Two Can Play That Game,90 min,movie,6.2,"6,002",3.478148317344297,4.0,3.0
518,1969.0,The Prime of Miss Jean Brodie,116 min,movie,7.6,"8,097",3.8037918871252203,4.0,4.0
519,1979.0,From Mao to Mozart: Isaac Stern in China,84 min,movie,7.7,387,3.7360703812316713,4.0,4.0
520,2004.0,E's Otherwise,,,,,3.874285714285714,4.0,4.0
521,1927.0,Presenting Felix the Cat,,,,,2.7045454545454546,3.0,3.0
522,1999.0,Love Songs,101 min,movie,6.2,166,3.303125,3.0,3.0
523,1969.0,My Side of the Mountain,100 min,movie,6.6,930,3.0340136054421767,3.0,3.0
524,1999.0,Mumford,112 min,movie,6.8,"8,660",3.276401564537158,3.0,3.0
525,1999.0,The Last Seduction II,96 min,movie,4.4,381,2.0344827586206895,2.0,2.0
526,1994.0,Angie,107 min,movie,5.4,"1,991",2.9139414802065406,3.0,3.0
527,1985.0,Barbarian Queen,72 min,movie,4.1,"1,846",2.2767527675276753,2.0,2.0
528,2005.0,The Hitchhiker's Guide to the Galaxy,109 min,movie,6.8,"182,275",2.9830955225978775,3.0,3.0
529,1998.0,Summer of the Monkeys,101 min,movie,6.3,475,3.3640081799591,3.0,3.0
530,1987.0,Return to Horror High,95 min,movie,4.3,"2,708",2.4294871794871793,2.0,3.0
531,1996.0,You're Invited to Mary-Kate and Ashley's Vacation Parties,,,,,3.1379310344827585,3.0,3.0
532,1988.0,Young Einstein,91 min,movie,5.2,"8,195",3.2800378429517503,3.0,3.0
533,1991.0,Drop Dead Fred,103 min,movie,5.9,"25,852",3.1198647506339814,3.0,3.0
534,2000.0,With a Friend Like Harry,117 min,movie,7.1,"9,271",3.2061312770359227,3.0,3.0
535,1960.0,The Alamo,162 min,movie,6.9,"13,797",3.4851063829787234,3.0,3.0
536,2001.0,Sol Goode,,,,,2.8173076923076925,3.0,3.0
537,1991.0,Here is Greenwood,180 min,movie,7.2,109,3.5026737967914436,4.0,4.0
538,2003.0,A Crime of Passion,,movie,5.2,233,2.737623762376238,3.0,3.0
539,1987.0,Rumpole of the Bailey: Series 4,,,,,3.8464912280701755,4.0,5.0
540,2003.0,Ghosts of the Abyss: Bonus Material,,,,,3.3950617283950617,3.0,3.0
541,1998.0,King Cobra,,,,,2.4711538461538463,2.0,2.0
542,1997.0,The Blackout,98 min,movie,5.5,"2,221",1.8830409356725146,2.0,1.0
543,1999.0,Roughnecks: The Starship Troopers Chronicles: The Pluto Campaign,,,,,3.259718775847808,3.0,3.0
544,1987.0,Maurice: Bonus Material,,,,,3.65359477124183,4.0,4.0
545,2002.0,Bob the Builder: The Big Game,,,,,3.4792899408284024,4.0,4.0
546,2005.0,The Strip Game,72 min,movie,5.5,75,2.6025641025641026,2.0,2.0
547,1992.0,Kuffs,102 min,movie,5.9,"9,393",3.1969949916527547,3.0,3.0
548,1991.0,Hudson Hawk,100 min,movie,5.8,"50,021",3.0071068613515957,3.0,3.0
549,1955.0,Rage at Dawn,87 min,movie,6.0,927,2.638888888888889,3.0,3.0
550,1995.0,First Knight,134 min,movie,6.0,"65,313",3.458650176051129,3.0,3.0
551,1994.0,The Santa Clause,97 min,movie,6.5,"90,967",3.2756038321414116,3.0,3.0
552,1994.0,Radioland Murders,108 min,movie,6.3,"3,226",3.0136986301369864,3.0,3.0
553,1995.0,Rangeela,142 min,movie,7.5,"8,539",3.1752921535893157,3.0,4.0
554,1972.0,Solaris,167 min,movie,8.1,"74,798",3.2443123938879457,3.0,3.0
555,1996.0,Cadfael: A Morbid Taste for Bones,,,,,4.008571428571429,4.0,4.0
556,1999.0,New Waterford Girl,97 min,movie,7.0,"1,640",2.9602543720190777,3.0,3.0
557,1991.0,Liebestraum,112 min,movie,6.0,"1,421",2.5260115606936417,2.0,2.0
558,1994.0,Fantastic Four,90 min,movie,3.8,"4,698",3.266897746967071,3.0,3.0
559,1940.0,Rebecca: Bonus Material,,,,,3.5478260869565217,4.0,5.0
560,2003.0,Star Trek: Enterprise: Season 3,,,,,4.191676436107855,5.0,5.0
561,1963.0,High and Low,143 min,movie,8.5,"27,508",3.940714285714286,4.0,4.0
562,2002.0,Bloody Mallory,94 min,movie,4.4,"1,068",2.372093023255814,2.0,3.0
563,2001.0,Jimmy Neutron: Boy Genius,82 min,movie,6.0,"29,332",3.496496404204315,4.0,4.0
564,1990.0,Predator 2,108 min,movie,6.3,"140,253",3.1957505773672055,3.0,3.0
565,2002.0,Tom Petty and the Heartbreakers: Live at the Olympic: The Last DJ,,,,,3.25,3.0,3.0
566,1996.0,Bullet,96 min,movie,6.5,"7,583",3.0798771121351765,3.0,3.0
567,2003.0,Dunsmore,89 min,movie,6.8,157,2.8222222222222224,3.0,3.0
568,1999.0,Knights of Ramune,,,,,2.9565217391304346,3.0,3.0
569,1979.0,The In-Laws,103 min,movie,7.3,"7,201",3.4811494252873563,4.0,4.0
570,2000.0,The Visit,107 min,movie,6.6,194,2.9160305343511452,3.0,3.0
571,1999.0,American Beauty,122 min,movie,8.3,"1,032,166",3.9625852536943267,4.0,5.0
572,1962.0,The Masque of the Red Death / The Premature Burial,,,,,3.244642857142857,3.0,3.0
573,1983.0,Winners & Sinners,108 min,movie,6.7,"4,078",3.2941176470588234,3.0,3.0
574,1960.0,Strangers When We Meet,117 min,movie,7.1,"1,728",3.185185185185185,3.0,3.0
575,1994.0,Highlander: Season 4,,,,,4.053722902921772,4.0,5.0
576,2000.0,Popular: Season 2,,,,,3.839258114374034,4.0,5.0
577,1961.0,The Twilight Zone: Vol. 36,,,,,4.193409742120344,4.0,5.0
578,1963.0,The Terror,81 min,movie,5.0,"6,528",2.405982905982906,2.0,2.0
579,1973.0,The Autobiography of Miss Jane Pittman,,,,,3.9838788470933073,4.0,4.0
580,1971.0,THX 1138: Special Edition,,,,,3.0756200846944948,3.0,3.0
581,1993.0,Black Jack: The Movie,,,,,3.3095238095238093,3.0,3.0
582,1986.0,Jo Jo Dancer,97 min,movie,6.4,"1,449",3.0140081337550835,3.0,3.0
583,1959.0,Third Man on the Mountain,107 min,movie,7.2,758,3.303225806451613,3.0,3.0
584,1998.0,The Curve,90 min,movie,7.9,37,3.058531746031746,3.0,3.0
585,1995.0,My Family,128 min,movie,7.3,"3,559",3.8144225920322743,4.0,4.0
586,1995.0,Shanghai Triad,108 min,movie,7.1,"4,949",3.3184931506849313,3.0,3.0
587,1983.0,The Scarlet and the Black,143 min,movie,7.6,"2,446",3.768939393939394,4.0,4.0
588,1990.0,Blue Planet: IMAX,,,,,3.4481246955674623,3.0,3.0
589,2000.0,Northanger Abbey,,,,,2.347245409015025,2.0,2.0
590,2001.0,Michael McDonald: A Gathering of Friends,,movie,,,3.3954802259887007,3.0,3.0
591,2003.0,Particles of Truth,101 min,movie,6.9,553,2.8910505836575875,3.0,3.0
592,1974.0,House of Whipcord,102 min,movie,5.9,"1,271",2.0,2.0,1.0
593,2000.0,Baby Genius: Mozart and Friends,,,,,2.7282608695652173,3.0,3.0
594,2002.0,By Hook or By Crook,,,,,2.561224489795918,2.0,1.0
595,2001.0,Monarch of the Glen: Series 2,,,,,4.167077681874229,4.0,5.0
596,1999.0,Alice in Wonderland (TV Version),,,,,2.9732988802756246,3.0,3.0
597,1977.0,The Brady Bunch Variety Hour,,,,,2.4583333333333335,2.0,1.0
598,1973.0,Bobby Darin: Mack is Back,,,,,3.360323886639676,3.0,3.0
599,1989.0,Sea of Love,113 min,movie,6.8,"36,166",3.502565154935358,4.0,4.0
600,1966.0,What's Up,80 min,movie,5.9,"8,830",3.216151202749141,3.0,3.0
601,1992.0,The Smiths: The Complete Picture,50 min,movie,7.9,196,3.3201970443349755,3.0,3.0
602,2000.0,Tokyo Raiders,118 min,movie,5.9,"2,243",2.8129194630872485,3.0,3.0
603,1997.0,Burn Up Excess: Vol. 1: To Serve and Protect,,,,,3.576059850374065,4.0,4.0
